block_id,model_name,group_type,group,estimate,ci_low,ci_high,p_value_two_sided,clusters,observations,repetitions,seed
block_a_2024_08_02_2024_09_13,har_rv,asset,NVDA,0.31707690729401844,0.2146040629482622,0.4257073022265637,0.0009995002498750624,30,1980,2000,650
block_a_2024_08_02_2024_09_13,har_rv,asset,TSLA,-0.01738593179305769,-0.030962439522304746,-0.0014400351152705998,0.038980509745127435,30,1980,2000,650
block_a_2024_08_02_2024_09_13,har_rv,session_tercile,first,0.019785550292637722,-0.010644207305090692,0.053763300387555786,0.22588705647176413,30,3600,2000,650
block_a_2024_08_02_2024_09_13,har_rv,session_tercile,last,0.14452108533653138,0.08008046753913767,0.21989656703441174,0.0009995002498750624,30,3600,2000,650
block_a_2024_08_02_2024_09_13,har_rv,session_tercile,middle,0.014371055698277653,-0.006115366394621209,0.03386703105135415,0.14792603698150925,30,4680,2000,650
block_a_2024_08_02_2024_09_13,har_rv,volatility_regime,high,0.13484442460171533,0.08799682285722225,0.1808005327946692,0.0009995002498750624,30,5735,2000,650
block_a_2024_08_02_2024_09_13,har_rv,volatility_regime,low,-0.006786976858549524,-0.04069966183196987,0.02131381565856983,0.6476761619190404,28,2526,2000,650
block_a_2024_08_02_2024_09_13,har_rv,volatility_regime,normal,-0.02692137126642532,-0.05265618616849472,-0.0018156651482759297,0.041979010494752625,30,3619,2000,650
block_a_2024_08_02_2024_09_13,ridge,asset,AAPL,0.1258608802807468,0.042342396042551564,0.22734356275623246,0.0029985007496251873,30,1980,2000,650
block_a_2024_08_02_2024_09_13,ridge,asset,AMZN,0.03486818464893596,-0.02864003321979814,0.11789678155119296,0.3748125937031484,30,1980,2000,650
block_a_2024_08_02_2024_09_13,ridge,asset,META,-0.04029719474066179,-0.06961893249997649,-0.016501234521989216,0.001999000499750125,30,1980,2000,650
block_a_2024_08_02_2024_09_13,ridge,asset,MSFT,-0.08558128610203823,-0.12875184714792273,-0.04128927782636272,0.001999000499750125,30,1980,2000,650
block_a_2024_08_02_2024_09_13,ridge,asset,NVDA,0.3152909170744645,0.21298505325337141,0.42370628330074844,0.0009995002498750624,30,1980,2000,650
block_a_2024_08_02_2024_09_13,ridge,asset,TSLA,-0.016113360117031593,-0.02972436102817826,-0.0000168140068665256,0.050974512743628186,30,1980,2000,650
block_a_2024_08_02_2024_09_13,ridge,session_tercile,first,0.01994071901887342,-0.010327804885562878,0.05393264127145083,0.21989005497251374,30,3600,2000,650
block_a_2024_08_02_2024_09_13,ridge,session_tercile,last,0.14467230398164246,0.08018589434844825,0.22002172376876075,0.0009995002498750624,30,3600,2000,650
block_a_2024_08_02_2024_09_13,ridge,session_tercile,middle,0.014694195826086704,-0.005659497215483221,0.03413555826779586,0.13993003498250875,30,4680,2000,650
block_a_2024_08_02_2024_09_13,ridge,volatility_regime,high,0.13492738091703171,0.08790546393953405,0.18072573354923752,0.0009995002498750624,30,5735,2000,650
block_a_2024_08_02_2024_09_13,ridge,volatility_regime,low,-0.006656441795609671,-0.040478459893528704,0.021402707290557446,0.6526736631684158,28,2526,2000,650
block_a_2024_08_02_2024_09_13,ridge,volatility_regime,normal,-0.02642128718306821,-0.05209405923410982,-0.0013154791702492154,0.04297851074462768,30,3619,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,asset,AAPL,0.11540568469698131,0.049099852287053325,0.1964126585117078,0.0009995002498750624,30,1980,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,asset,AMZN,0.026311633712499036,-0.011606441168071576,0.07505077978932094,0.23288355822088955,30,1980,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,asset,META,0.007228133879809601,-0.00419086534007445,0.01867248689508611,0.23788105947026486,30,1980,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,asset,MSFT,-0.06158112711634699,-0.0887731389649728,-0.032577791409469835,0.0009995002498750624,30,1980,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,asset,NVDA,0.004414400932390721,-0.054049756605109314,0.06757034826729989,0.8835582208895553,30,1980,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,asset,TSLA,0.006027210435189387,-0.008314098149065502,0.02267419031516398,0.47476261869065467,30,1980,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,session_tercile,first,-0.00896511629023363,-0.02931706489127594,0.01381046061432822,0.41679160419790107,30,3600,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,session_tercile,last,0.07292838631883508,0.025990557509117086,0.12955715963440687,0.0029985007496251873,30,3600,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,session_tercile,middle,-0.007823080716395196,-0.019769512487096897,0.003989268224616454,0.2028985507246377,30,4680,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,volatility_regime,high,0.04506169440172818,0.005051039977088808,0.08263500913792265,0.021989005497251374,30,5735,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,volatility_regime,low,-0.004824976816748661,-0.023862826629065133,0.01178060169316493,0.5797101449275363,28,2526,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,volatility_regime,normal,-0.014530304394741173,-0.031129511833335285,0.0028390763072093446,0.10294852573713144,30,3619,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,asset,AAPL,0.022039425344622048,0.0007557916875280784,0.04399123249919882,0.04397801099450275,30,1980,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,asset,AMZN,0.023271595356381777,0.00620098551785292,0.040654449502411844,0.008995502248875561,30,1980,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,asset,META,0.06755534863168154,0.03947535943809468,0.09405081350230883,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,asset,MSFT,0.050705562744185764,0.026700637895408958,0.07189173378134363,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,asset,NVDA,0.02190963842963229,-0.04795710995467589,0.09883475681822912,0.559720139930035,30,1980,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,asset,TSLA,0.023430757577209402,-0.010087810388955117,0.06497958723532857,0.20789605197401298,30,1980,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,session_tercile,first,0.01904450733588582,0.00596703071301401,0.03244682093332847,0.004997501249375313,30,3600,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,session_tercile,last,0.04349090923263185,0.02036345627873849,0.06768462948427807,0.0009995002498750624,30,3600,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,session_tercile,middle,0.040281818367326444,0.024223887987955415,0.057098621742818316,0.0009995002498750624,30,4680,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,volatility_regime,high,0.04725917263093658,0.021645619890484757,0.0740759319629347,0.0009995002498750624,30,3165,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,volatility_regime,low,0.04630109447179351,0.02804451715306711,0.06364291415347632,0.0009995002498750624,30,4868,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,volatility_regime,normal,0.010053912227747933,-0.0115760611631792,0.03220696489735131,0.367816091954023,30,3847,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,asset,AAPL,-0.019801397759083527,-0.028740074645137448,-0.011116538634361305,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,asset,AMZN,0.003377931819437405,-0.0014143770925670537,0.008936070804474013,0.16491754122938532,30,1980,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,asset,META,-0.007157898399288823,-0.011106897030942049,-0.0032512632302000677,0.001999000499750125,30,1980,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,asset,MSFT,-0.00868329846811541,-0.012833665086095222,-0.004876017402300884,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,asset,NVDA,-0.014442027651756152,-0.021996848010918554,-0.005688178364706965,0.001999000499750125,30,1980,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,asset,TSLA,-0.0049456440974346896,-0.018511926572566947,0.012969557613978876,0.47276361819090457,30,1980,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,session_tercile,first,0.003492568140870616,-0.0018067504187225037,0.009270075011534947,0.2108945527236382,30,3600,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,session_tercile,last,-0.010484600599200339,-0.015865743476327986,-0.004930688545689178,0.0009995002498750624,30,3600,2000,650
