block_id,model_name,group_type,group,estimate,ci_low,ci_high,p_value_two_sided,clusters,observations,repetitions,seed
block_a_2024_08_02_2024_09_13,lightgbm,asset,META,-0.04607279291912157,-0.08682492243297983,-0.016567144024349608,0.0009995002498750624,30,1980,2000,650
block_a_2024_08_02_2024_09_13,lightgbm,asset,MSFT,-0.0066442280639162875,-0.01799888929236127,0.003133166668677396,0.18990504747626186,30,1980,2000,650
block_a_2024_08_02_2024_09_13,lightgbm,asset,NVDA,-0.0035839156841437677,-0.009660519546382914,0.0026233683255409554,0.2658670664667666,30,1980,2000,650
block_a_2024_08_02_2024_09_13,lightgbm,asset,TSLA,-0.017411096982544224,-0.028804405028706955,-0.007652177004202388,0.0009995002498750624,30,1980,2000,650
block_a_2024_08_02_2024_09_13,lightgbm,session_tercile,first,-0.03329679866296729,-0.051338322771682154,-0.01728592761060351,0.0009995002498750624,30,3600,2000,650
block_a_2024_08_02_2024_09_13,lightgbm,session_tercile,last,-0.028409834312643018,-0.056030854380280284,-0.007008733207485074,0.00399800099950025,30,3600,2000,650
block_a_2024_08_02_2024_09_13,lightgbm,session_tercile,middle,-0.013653543705435681,-0.024562372281805862,-0.004763430869562666,0.001999000499750125,30,4680,2000,650
block_a_2024_08_02_2024_09_13,lightgbm,volatility_regime,high,-0.0413283292114294,-0.06674861397231348,-0.01788733667288234,0.0009995002498750624,30,5735,2000,650
block_a_2024_08_02_2024_09_13,lightgbm,volatility_regime,low,0.0006203381661796329,-0.008572266248260822,0.010397318702122458,0.9155422288855573,28,2526,2000,650
block_a_2024_08_02_2024_09_13,lightgbm,volatility_regime,normal,-0.013979405756799734,-0.02023044060296925,-0.008090186433598339,0.0009995002498750624,30,3619,2000,650
block_a_2024_08_02_2024_09_13,har_rv,asset,AAPL,0.11845624141134474,0.04055043970678284,0.20733871066865822,0.0029985007496251873,30,1980,2000,650
block_a_2024_08_02_2024_09_13,har_rv,asset,AMZN,0.031957812199845184,-0.03178733667533396,0.11427409376313774,0.4217891054472764,30,1980,2000,650
block_a_2024_08_02_2024_09_13,har_rv,asset,META,-0.03740554710315099,-0.0658447481480328,-0.014255120877010252,0.0029985007496251873,30,1980,2000,650
block_a_2024_08_02_2024_09_13,har_rv,asset,MSFT,-0.08274011575214028,-0.12449193846589249,-0.03908214424901641,0.0029985007496251873,30,1980,2000,650
block_a_2024_08_02_2024_09_13,har_rv,asset,NVDA,0.3125383648168456,0.21022257028689686,0.419813565555829,0.0009995002498750624,30,1980,2000,650
block_a_2024_08_02_2024_09_13,har_rv,asset,TSLA,-0.016336193196306404,-0.03007743313171748,-0.0005685307017811388,0.044977511244377814,30,1980,2000,650
block_a_2024_08_02_2024_09_13,har_rv,session_tercile,first,0.024922021302722516,-0.005081108713022243,0.05932177197719852,0.10394802598700649,30,3600,2000,650
block_a_2024_08_02_2024_09_13,har_rv,session_tercile,last,0.13326235428006222,0.0738328818189078,0.2039866138660717,0.0009995002498750624,30,3600,2000,650
block_a_2024_08_02_2024_09_13,har_rv,session_tercile,middle,0.016441872095581588,-0.002170247884258136,0.03433768116138659,0.0769615192403798,30,4680,2000,650
block_a_2024_08_02_2024_09_13,har_rv,volatility_regime,high,0.1329284739091564,0.08791173761846652,0.1772441960880559,0.0009995002498750624,30,5735,2000,650
block_a_2024_08_02_2024_09_13,har_rv,volatility_regime,low,-0.012221032370977382,-0.04607948505059252,0.01610281568992594,0.42978510744627685,28,2526,2000,650
block_a_2024_08_02_2024_09_13,har_rv,volatility_regime,normal,-0.023504492012869915,-0.046932386531633605,-0.00025702186765808575,0.050974512743628186,30,3619,2000,650
block_a_2024_08_02_2024_09_13,ridge,asset,AAPL,0.11876788230036789,0.04080404403976144,0.20765376372292085,0.0029985007496251873,30,1980,2000,650
block_a_2024_08_02_2024_09_13,ridge,asset,AMZN,0.0324884726744844,-0.031130024046539792,0.11472818771059451,0.4077961019490255,30,1980,2000,650
block_a_2024_08_02_2024_09_13,ridge,asset,META,-0.03632545637109216,-0.06441409400789509,-0.013443331901268459,0.0029985007496251873,30,1980,2000,650
block_a_2024_08_02_2024_09_13,ridge,asset,MSFT,-0.08284465777239575,-0.12458663416481688,-0.03923756973414175,0.0029985007496251873,30,1980,2000,650
block_a_2024_08_02_2024_09_13,ridge,asset,NVDA,0.31075387195848536,0.20864014956159388,0.41779470940097807,0.0009995002498750624,30,1980,2000,650
block_a_2024_08_02_2024_09_13,ridge,asset,TSLA,-0.01511597618761945,-0.028798721350164508,0.000696859533906586,0.05997001499250375,30,1980,2000,650
block_a_2024_08_02_2024_09_13,ridge,session_tercile,first,0.02502144018026713,-0.004881322694623447,0.059426876407919146,0.10194902548725637,30,3600,2000,650
block_a_2024_08_02_2024_09_13,ridge,session_tercile,last,0.13345698406601544,0.07393324951859521,0.2042392158101652,0.0009995002498750624,30,3600,2000,650
block_a_2024_08_02_2024_09_13,ridge,session_tercile,middle,0.016746039142264673,-0.0018154594951428477,0.034663750805769486,0.07096451774112944,30,4680,2000,650
block_a_2024_08_02_2024_09_13,ridge,volatility_regime,high,0.13299191060856314,0.08783917722312694,0.17739460479169675,0.0009995002498750624,30,5735,2000,650
block_a_2024_08_02_2024_09_13,ridge,volatility_regime,low,-0.012074961531186663,-0.045819546839888564,0.01618385264447327,0.4337831084457771,28,2526,2000,650
block_a_2024_08_02_2024_09_13,ridge,volatility_regime,normal,-0.023021128499562338,-0.04637293951498892,0.0001449322263312452,0.054972513743128434,30,3619,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,asset,AAPL,0.11143338423885547,0.04842003140672228,0.18489965349460538,0.0009995002498750624,30,1980,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,asset,AMZN,0.023613794449257167,-0.013724728150349027,0.07022019989192041,0.28585707146426786,30,1980,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,asset,META,0.00986127026407049,-0.0009424562835767391,0.02032155026416506,0.0769615192403798,30,1980,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,asset,MSFT,-0.059231118876206655,-0.085688583921069,-0.030640066317732913,0.0009995002498750624,30,1980,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,asset,NVDA,0.0014439728254406843,-0.056658953018263875,0.06381190693553486,0.9695152423788106,30,1980,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,asset,TSLA,0.004971455873544371,-0.009753644410403849,0.021875702301165013,0.5987006496751625,30,1980,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,session_tercile,first,-0.00724748223400103,-0.027578620483080407,0.014965882977363489,0.5017491254372813,30,3600,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,session_tercile,last,0.06661658156229613,0.022811094872372883,0.11811797664111852,0.001999000499750125,30,3600,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,session_tercile,middle,-0.006706216924666361,-0.017965213489127992,0.005226745616728965,0.2748625687156422,30,4680,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,volatility_regime,high,0.042998515915250154,0.004962383827780804,0.07925825678084113,0.021989005497251374,30,5735,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,volatility_regime,low,-0.008358923556379424,-0.0280050576373967,0.008727275092384154,0.36881559220389803,28,2526,2000,650
block_a_2024_08_02_2024_09_13,elastic_net,volatility_regime,normal,-0.011919918622857526,-0.02783462947937902,0.005302125701544486,0.17191404297851073,30,3619,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,asset,AAPL,0.020385833863670568,-0.0015079553396680166,0.04227313767246848,0.06696651674162919,30,1980,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,asset,AMZN,0.024753522281516227,0.006770537789139207,0.04278540842012104,0.005997001499250375,30,1980,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,asset,META,0.06382979921401102,0.03732918646323443,0.08946630423974213,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,asset,MSFT,0.05000107929836505,0.025822707379468658,0.07168472065985215,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,asset,NVDA,0.01785193078436125,-0.05122884799479977,0.09458940279062014,0.6226886556721639,30,1980,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,asset,TSLA,0.02049430396990438,-0.012715766062510757,0.06167918499681886,0.2588705647176412,30,1980,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,session_tercile,first,0.014710368622427195,0.0017719832648878527,0.027836212579842753,0.029985007496251874,30,3600,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,session_tercile,last,0.04519007019652151,0.022577410154644262,0.06934108761501018,0.0009995002498750624,30,3600,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,session_tercile,middle,0.03740278412119767,0.02155951682641897,0.05374674620901349,0.0009995002498750624,30,4680,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,volatility_regime,high,0.0415681254750816,0.01626017795102841,0.0685184704655347,0.0009995002498750624,30,3165,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,volatility_regime,low,0.045696443950619836,0.027523810918474285,0.06369011785042392,0.0009995002498750624,30,4868,2000,650
block_b_2024_10_01_2024_11_11,gamma_glm,volatility_regime,normal,0.009532935574517752,-0.011912561065862007,0.03139641081154605,0.38980509745127434,30,3847,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,asset,AAPL,-0.018121666554935183,-0.027977528142977753,-0.008094970745788037,0.001999000499750125,30,1980,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,asset,AMZN,0.0033363414946592407,-0.0010463083093349927,0.008332899008697417,0.13393303348325838,30,1980,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,asset,META,-0.006468043304123742,-0.010439571249766503,-0.0026294169266760947,0.0029985007496251873,30,1980,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,asset,MSFT,-0.00852987693116103,-0.012810534253539606,-0.004404145887764337,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,asset,NVDA,-0.015341199220563078,-0.022820097717371954,-0.0067971558086842455,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,asset,TSLA,-0.004505601212804341,-0.01822031418591375,0.01287138915192539,0.5107446276861569,30,1980,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,session_tercile,first,0.0036447708914175343,-0.0014420376263313294,0.009005302583596136,0.17191404297851073,30,3600,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,session_tercile,last,-0.010007584296989626,-0.015559586392900228,-0.004612804897835487,0.0009995002498750624,30,3600,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,session_tercile,middle,-0.016102855188721836,-0.022779307630631084,-0.00971321701864592,0.0009995002498750624,30,4680,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,volatility_regime,high,0.0036476482047450073,-0.004101941135061573,0.01370530888217688,0.4687656171914043,30,3165,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,volatility_regime,low,-0.017408493999051543,-0.022847238102369365,-0.011696141589774795,0.0009995002498750624,30,4868,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,volatility_regime,normal,-0.006516181004396349,-0.010513496562155463,-0.0025419874430999746,0.0009995002498750624,30,3847,2000,650
block_b_2024_10_01_2024_11_11,har_rv,asset,AAPL,0.033453079118176,0.016139583710894457,0.05216849454958655,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,har_rv,asset,AMZN,0.030881533569430568,0.0077276606836081925,0.055421823069123764,0.012993503248375811,30,1980,2000,650
block_b_2024_10_01_2024_11_11,har_rv,asset,META,0.05469410283754358,0.021915803180641253,0.08759483170118697,0.001999000499750125,30,1980,2000,650
block_b_2024_10_01_2024_11_11,har_rv,asset,MSFT,0.04787160970965101,0.022849993854923124,0.07246505171195314,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,har_rv,asset,NVDA,0.03177907958199035,-0.03336246640862496,0.10761737127638472,0.3708145927036482,30,1980,2000,650
block_b_2024_10_01_2024_11_11,har_rv,asset,TSLA,0.03466868156478942,0.004411601429905615,0.06807340942830227,0.022988505747126436,30,1980,2000,650
block_b_2024_10_01_2024_11_11,har_rv,session_tercile,first,0.014297206759618758,0.002598349567576046,0.02609923097687001,0.015992003998001,30,3600,2000,650
block_b_2024_10_01_2024_11_11,har_rv,session_tercile,last,0.060316422765166966,0.03525891017711174,0.09059099519536316,0.0009995002498750624,30,3600,2000,650
block_b_2024_10_01_2024_11_11,har_rv,session_tercile,middle,0.04132909075775675,0.025737065684454753,0.05732407261825005,0.0009995002498750624,30,4680,2000,650
block_b_2024_10_01_2024_11_11,har_rv,volatility_regime,high,0.04483634619279478,0.021099975849785776,0.07167521336680101,0.0009995002498750624,30,3165,2000,650
block_b_2024_10_01_2024_11_11,har_rv,volatility_regime,low,0.050656814069167846,0.03192913073913449,0.06853370570587944,0.0009995002498750624,30,4868,2000,650
block_b_2024_10_01_2024_11_11,har_rv,volatility_regime,normal,0.019112244462340954,-0.0018814281556284562,0.04418745798575207,0.07896051974012994,30,3847,2000,650
block_b_2024_10_01_2024_11_11,ridge,asset,AAPL,0.03340055555170247,0.01610319958991354,0.05208488476672259,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,ridge,asset,AMZN,0.03094386513273766,0.007891071172347735,0.05543238046891909,0.01199400299850075,30,1980,2000,650
block_b_2024_10_01_2024_11_11,ridge,asset,META,0.05474472548329097,0.0220686241781752,0.08755970185272952,0.001999000499750125,30,1980,2000,650
block_b_2024_10_01_2024_11_11,ridge,asset,MSFT,0.04782293545929726,0.02282639153432817,0.07239361961726853,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,ridge,asset,NVDA,0.03083374929305034,-0.034200015532848065,0.10650568117931185,0.38980509745127434,30,1980,2000,650
block_b_2024_10_01_2024_11_11,ridge,asset,TSLA,0.03449892515175172,0.004315328840600805,0.06797749362598154,0.022988505747126436,30,1980,2000,650
block_b_2024_10_01_2024_11_11,ridge,session_tercile,first,0.014081357293958988,0.0023998805859084763,0.0259061079542428,0.017991004497751123,30,3600,2000,650
block_b_2024_10_01_2024_11_11,ridge,session_tercile,last,0.06012247200171606,0.035182150912646475,0.09034715777195017,0.0009995002498750624,30,3600,2000,650
block_b_2024_10_01_2024_11_11,ridge,session_tercile,middle,0.04117752811063975,0.02559210440467957,0.05712986093003282,0.0009995002498750624,30,4680,2000,650
block_b_2024_10_01_2024_11_11,ridge,volatility_regime,high,0.044515433662104704,0.020787656249050938,0.07124833921979243,0.0009995002498750624,30,3165,2000,650
block_b_2024_10_01_2024_11_11,ridge,volatility_regime,low,0.05053722670399362,0.03183655393697395,0.0683626704239267,0.0009995002498750624,30,4868,2000,650
block_b_2024_10_01_2024_11_11,ridge,volatility_regime,normal,0.01895972183171872,-0.002078194061860615,0.043962768666201184,0.079960019990005,30,3847,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,asset,AAPL,0.018753491681489237,0.004104448467728716,0.034213152125503646,0.009995002498750625,30,1980,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,asset,AMZN,0.026792036832443158,0.012279765898794898,0.04032952907513954,0.001999000499750125,30,1980,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,asset,META,0.04396706824816206,0.02440930422537412,0.06535196742483622,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,asset,MSFT,0.032941697238740505,0.01602484424482874,0.0504492294495933,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,asset,NVDA,-0.0994310699711723,-0.13661536049717107,-0.058218167651955595,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,asset,TSLA,-0.016433513898960094,-0.04295291732063982,0.010729303342303523,0.2178910544727636,30,1980,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,session_tercile,first,-0.018940026531728084,-0.027553445850552093,-0.009870439162807554,0.001999000499750125,30,3600,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,session_tercile,last,0.016454826143403392,-0.00034958185697776757,0.035659571492032124,0.05897051474262868,30,3600,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,session_tercile,middle,0.004699646892470077,-0.006063675798180571,0.015780103370255243,0.45077461269365315,30,4680,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,volatility_regime,high,-0.022225256698845407,-0.039352161106055224,-0.006684058610269452,0.012993503248375811,30,3165,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,volatility_regime,low,0.02658776736407837,0.01387172813441342,0.03854721284434997,0.0009995002498750624,30,4868,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,volatility_regime,normal,-0.011967426050869952,-0.028070519615955882,0.005484202887564366,0.18290854572713644,30,3847,2000,650
